Database name	PTHTS example
Database link	local
Evaluation signature	synthetic-Experiment_090826_1
Plate Name	Example plate
Barcode	EXAMPLE-0001
Measurement	Experiment_090826_1
Evaluation	Evaluation1
Export type	Objects
Population	Cells
[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Cells - Intensity Cell Alexa 488 Mean	Cells - Cell Area [µm²]	Cells - Cell Roundness	Compound	Concentration	Cell Type
2	4	1	3	2	7	205	396	[188, 376, 222, 417]	123.0	237.9	3636.1	501.84	0.829	Compound A 1 uM		Example cells
2	4	1	3	2	8	756	829	[737, 820, 775, 839]	453.6	497.7	4282.39	259.92	0.626	Compound A 1 uM		Example cells
2	4	1	3	2	9	431	191	[413, 174, 449, 209]	258.6	114.9	4190.89	453.6	0.685	Compound A 1 uM		Example cells
2	4	1	3	2	10	388	101	[372, 89, 404, 114]	232.8	60.9	3515.72	288.0	0.666	Compound A 1 uM		Example cells
2	4	1	3	2	11	251	340	[249, 338, 254, 343]	150.9	204.3	3330.9	9.0	0.887	Compound A 1 uM		Example cells
2	4	1	3	2	12	502	802	[491, 784, 513, 820]	301.2	481.2	4251.43	285.12	0.689	Compound A 1 uM		Example cells
2	4	1	3	2	13	785	788	[771, 772, 799, 805]	471.0	473.1	4016.34	332.64	0.757	Compound A 1 uM		Example cells
2	4	1	3	2	14	368	181	[283, 94, 454, 268]	221.1	108.6	3356.97	10711.44	0.688	Compound A 1 uM		Example cells
2	4	1	3	2	15	548	378	[533, 363, 564, 394]	329.1	227.1	3206.19	345.96	0.77	Compound A 1 uM		Example cells
2	4	1	3	2	16	751	192	[732, 177, 771, 208]	450.9	115.5	2764.84	435.24	0.841	Compound A 1 uM		Example cells
2	4	1	3	2	17	865	183	[850, 164, 881, 202]	519.3	109.8	3547.79	424.08	0.822	Compound A 1 uM		Example cells
2	4	1	3	2	18	718	570	[705, 555, 731, 586]	430.8	342.3	4133.36	290.16	0.641	Compound A 1 uM		Example cells
2	4	1	3	2	19	675	865	[661, 856, 690, 874]	405.3	519.0	3657.91	187.92	0.57	Compound A 1 uM		Example cells
2	4	1	3	2	20	304	166	[284, 149, 325, 184]	182.7	99.9	3312.04	516.6	0.578	Compound A 1 uM		Example cells
2	4	1	3	2	21	785	290	[772, 276, 798, 304]	471.0	174.0	2840.72	262.08	0.84	Compound A 1 uM		Example cells
2	4	1	3	2	22	633	723	[614, 710, 653, 736]	380.1	433.8	3509.42	365.04	0.584	Compound A 1 uM		Example cells
2	4	1	3	2	23	477	534	[461, 520, 494, 549]	286.5	320.7	4702.22	344.52	0.871	Compound A 1 uM		Example cells
2	4	1	3	2	24	753	171	[742, 156, 765, 186]	452.1	102.6	3974.01	248.4	0.627	Compound A 1 uM		Example cells
2	4	1	3	2	25	112	368	[99, 351, 126, 386]	67.5	221.1	4639.99	340.2	0.795	Compound A 1 uM		Example cells
2	4	1	3	2	26	44	281	[24, 272, 65, 291]	26.7	168.9	2896.47	280.44	0.893	Compound A 1 uM		Example cells
2	4	1	4	1	1	566	630	[550, 614, 583, 647]	339.9	378.3	3585.37	392.04	0.587	Compound A 1 uM		Example cells
2	4	1	4	1	2	435	549	[415, 539, 456, 560]	261.3	329.7	3777.27	309.96	0.852	Compound A 1 uM		Example cells
2	4	1	4	1	3	240	72	[227, 57, 254, 88]	144.3	43.5	3007.68	301.32	0.561	Compound A 1 uM		Example cells
2	4	1	4	1	4	249	404	[233, 386, 265, 422]	149.4	242.4	3155.19	414.72	0.718	Compound A 1 uM		Example cells
2	4	1	4	1	5	233	291	[215, 273, 252, 309]	140.1	174.6	2863.92	479.52	0.666	Compound A 1 uM		Example cells
2	4	1	4	1	6	152	207	[136, 187, 169, 227]	91.5	124.2	4300.42	475.2	0.789	Compound A 1 uM		Example cells
2	4	1	4	1	7	336	256	[320, 241, 353, 271]	201.9	153.6	3720.65	356.4	0.915	Compound A 1 uM		Example cells
2	4	1	4	1	8	204	782	[194, 764, 215, 801]	122.7	469.5	3603.64	279.72	0.659	Compound A 1 uM		Example cells
2	4	1	4	1	9	426	288	[335, 205, 518, 371]	255.9	172.8	3123.75	10936.08	0.611	Compound A 1 uM		Example cells
2	4	1	4	1	10	107	679	[90, 662, 125, 696]	64.5	407.4	3381.06	428.4	0.887	Compound A 1 uM		Example cells
2	4	1	4	1	11	275	189	[257, 170, 294, 208]	165.3	113.4	2671.02	506.16	0.691	Compound A 1 uM		Example cells
2	4	1	4	1	12	746	733	[730, 717, 762, 749]	447.6	439.8	3646.51	368.64	0.968	Compound A 1 uM		Example cells
2	4	1	4	1	13	481	550	[466, 540, 496, 561]	288.6	330.3	3106.88	226.8	0.792	Compound A 1 uM		Example cells
2	4	1	4	1	14	526	170	[517, 151, 536, 190]	315.9	102.3	2845.27	266.76	0.863	Compound A 1 uM		Example cells
2	4	1	4	1	15	495	128	[482, 109, 509, 148]	297.3	77.1	3179.61	379.08	0.949	Compound A 1 uM		Example cells
2	4	1	4	1	16	802	433	[791, 421, 813, 446]	481.2	260.1	2726.09	198.0	0.705	Compound A 1 uM		Example cells
2	4	1	4	1	17	750	272	[736, 255, 764, 289]	450.0	163.2	4247.78	342.72	0.98	Compound A 1 uM		Example cells
2	4	1	4	1	18	248	304	[239, 294, 258, 314]	149.1	182.4	2887.77	136.8	0.632	Compound A 1 uM		Example cells
2	4	1	4	1	19	387	182	[372, 163, 402, 202]	232.2	109.5	3256.42	421.2	0.614	Compound A 1 uM		Example cells
2	4	1	4	1	20	43	828	[25, 808, 62, 849]	26.1	497.1	4170.75	546.12	0.561	Compound A 1 uM		Example cells
2	4	1	4	1	21	789	265	[772, 250, 806, 280]	473.4	159.0	3868.2	367.2	0.791	Compound A 1 uM		Example cells
2	4	1	4	1	22	705	452	[691, 432, 720, 472]	423.3	271.2	2935.46	417.6	0.752	Compound A 1 uM		Example cells
2	4	1	4	1	23	82	562	[72, 551, 92, 574]	49.2	337.5	3793.7	165.6	0.866	Compound A 1 uM		Example cells
2	4	1	4	1	24	348	135	[333, 123, 363, 148]	208.8	81.3	2811.36	270.0	0.818	Compound A 1 uM		Example cells
2	4	1	4	2	1	638	488	[625, 471, 652, 506]	383.1	293.1	2931.51	340.2	0.783	Compound A 1 uM		Example cells
2	4	1	4	2	2	627	384	[608, 374, 646, 395]	376.2	230.7	5161.82	287.28	0.611	Compound A 1 uM		Example cells
2	4	1	4	2	3	366	590	[346, 570, 387, 611]	219.9	354.3	4620.28	605.16	0.886	Compound A 1 uM		Example cells
2	4	1	4	2	4	646	398	[635, 389, 657, 407]	387.6	238.8	3333.84	142.56	0.792	Compound A 1 uM		Example cells
2	4	1	4	2	5	212	733	[199, 723, 226, 744]	127.5	440.1	3436.45	204.12	0.895	Compound A 1 uM		Example cells
2	4	1	4	2	6	424	111	[405, 93, 444, 130]	254.7	66.9	3407.85	519.48	0.869	Compound A 1 uM		Example cells
2	4	1	4	2	7	205	396	[188, 376, 222, 417]	123.0	237.9	3634.05	501.84	0.761	Compound A 1 uM		Example cells
2	4	1	4	2	8	756	829	[737, 820, 775, 839]	453.6	497.7	4277.17	259.92	0.823	Compound A 1 uM		Example cells
2	4	1	4	2	9	431	191	[413, 174, 449, 209]	258.6	114.9	4176.13	453.6	0.705	Compound A 1 uM		Example cells
2	4	1	4	2	10	388	101	[372, 89, 404, 114]	232.8	60.9	3510.5	288.0	0.69	Compound A 1 uM		Example cells
2	4	1	4	2	11	251	340	[249, 338, 254, 343]	150.9	204.3	3331.46	9.0	0.905	Compound A 1 uM		Example cells
2	4	1	4	2	12	502	802	[491, 784, 513, 820]	301.2	481.2	4270.8	285.12	0.566	Compound A 1 uM		Example cells
2	4	1	4	2	13	785	788	[771, 772, 799, 805]	471.0	473.1	4035.93	332.64	0.797	Compound A 1 uM		Example cells
2	4	1	4	2	14	368	181	[283, 94, 454, 268]	221.1	108.6	3354.36	10711.44	0.736	Compound A 1 uM		Example cells
2	4	1	4	2	15	548	378	[533, 363, 564, 394]	329.1	227.1	3179.68	345.96	0.869	Compound A 1 uM		Example cells
2	4	1	4	2	16	751	192	[732, 177, 771, 208]	450.9	115.5	2750.39	435.24	0.857	Compound A 1 uM		Example cells
2	4	1	4	2	17	865	183	[850, 164, 881, 202]	519.3	109.8	3569.98	424.08	0.646	Compound A 1 uM		Example cells
2	4	1	4	2	18	718	570	[705, 555, 731, 586]	430.8	342.3	4165.82	290.16	0.939	Compound A 1 uM		Example cells
2	4	1	4	2	19	675	865	[661, 856, 690, 874]	405.3	519.0	3675.47	187.92	0.904	Compound A 1 uM		Example cells
2	4	1	4	2	20	304	166	[284, 149, 325, 184]	182.7	99.9	3317.57	516.6	0.566	Compound A 1 uM		Example cells
2	4	1	4	2	21	785	290	[772, 276, 798, 304]	471.0	174.0	2832.56	262.08	0.679	Compound A 1 uM		Example cells
2	4	1	4	2	22	633	723	[614, 710, 653, 736]	380.1	433.8	3510.38	365.04	0.787	Compound A 1 uM		Example cells
2	4	1	4	2	23	477	534	[461, 520, 494, 549]	286.5	320.7	4721.59	344.52	0.788	Compound A 1 uM		Example cells
2	4	1	4	2	24	753	171	[742, 156, 765, 186]	452.1	102.6	3990.48	248.4	0.637	Compound A 1 uM		Example cells
2	4	1	4	2	25	112	368	[99, 351, 126, 386]	67.5	221.1	4656.76	340.2	0.675	Compound A 1 uM		Example cells
2	4	1	4	2	26	44	281	[24, 272, 65, 291]	26.7	168.9	2890.44	280.44	0.873	Compound A 1 uM		Example cells
2	4	1	5	1	1	566	630	[550, 614, 583, 647]	339.9	378.3	3564.85	392.04	0.904	Compound A 1 uM		Example cells
2	4	1	5	1	2	435	549	[415, 539, 456, 560]	261.3	329.7	3769.39	309.96	0.883	Compound A 1 uM		Example cells
2	4	1	5	1	3	240	72	[227, 57, 254, 88]	144.3	43.5	3015.06	301.32	0.588	Compound A 1 uM		Example cells
2	4	1	5	1	4	249	404	[233, 386, 265, 422]	149.4	242.4	3137.38	414.72	0.929	Compound A 1 uM		Example cells
2	4	1	5	1	5	233	291	[215, 273, 252, 309]	140.1	174.6	2858.15	479.52	0.615	Compound A 1 uM		Example cells
2	4	1	5	1	6	152	207	[136, 187, 169, 227]	91.5	124.2	4346.45	475.2	0.965	Compound A 1 uM		Example cells
2	4	1	5	1	7	336	256	[320, 241, 353, 271]	201.9	153.6	3719.55	356.4	0.639	Compound A 1 uM		Example cells
2	4	1	5	1	8	204	782	[194, 764, 215, 801]	122.7	469.5	3600.53	279.72	0.562	Compound A 1 uM		Example cells
2	4	1	5	1	9	426	288	[335, 205, 518, 371]	255.9	172.8	3131.76	10936.08	0.74	Compound A 1 uM		Example cells
2	4	1	5	1	10	107	679	[90, 662, 125, 696]	64.5	407.4	3368.95	428.4	0.79	Compound A 1 uM		Example cells
2	4	1	5	1	11	275	189	[257, 170, 294, 208]	165.3	113.4	2661.82	506.16	0.578	Compound A 1 uM		Example cells
2	4	1	5	1	12	746	733	[730, 717, 762, 749]	447.6	439.8	3647.32	368.64	0.564	Compound A 1 uM		Example cells
2	4	1	5	1	13	481	550	[466, 540, 496, 561]	288.6	330.3	3090.88	226.8	0.715	Compound A 1 uM		Example cells
2	4	1	5	1	14	526	170	[517, 151, 536, 190]	315.9	102.3	2850.82	266.76	0.975	Compound A 1 uM		Example cells
2	4	1	5	1	15	495	128	[482, 109, 509, 148]	297.3	77.1	3156.49	379.08	0.716	Compound A 1 uM		Example cells
2	4	1	5	1	16	802	433	[791, 421, 813, 446]	481.2	260.1	2749.9	198.0	0.899	Compound A 1 uM		Example cells
2	4	1	5	1	17	750	272	[736, 255, 764, 289]	450.0	163.2	4253.12	342.72	0.577	Compound A 1 uM		Example cells
2	4	1	5	1	18	248	304	[239, 294, 258, 314]	149.1	182.4	2904.53	136.8	0.891	Compound A 1 uM		Example cells
2	4	1	5	1	19	387	182	[372, 163, 402, 202]	232.2	109.5	3252.91	421.2	0.691	Compound A 1 uM		Example cells
2	4	1	5	1	20	43	828	[25, 808, 62, 849]	26.1	497.1	4143.6	546.12	0.779	Compound A 1 uM		Example cells
2	4	1	5	1	21	789	265	[772, 250, 806, 280]	473.4	159.0	3888.69	367.2	0.596	Compound A 1 uM		Example cells
2	4	1	5	1	22	705	452	[691, 432, 720, 472]	423.3	271.2	2936.15	417.6	0.832	Compound A 1 uM		Example cells
2	4	1	5	1	23	82	562	[72, 551, 92, 574]	49.2	337.5	3792.25	165.6	0.826	Compound A 1 uM		Example cells
2	4	1	5	1	24	348	135	[333, 123, 363, 148]	208.8	81.3	2825.93	270.0	0.823	Compound A 1 uM		Example cells
2	4	1	5	2	1	638	488	[625, 471, 652, 506]	383.1	293.1	2923.33	340.2	0.899	Compound A 1 uM		Example cells
2	4	1	5	2	2	627	384	[608, 374, 646, 395]	376.2	230.7	5186.63	287.28	0.744	Compound A 1 uM		Example cells
2	4	1	5	2	3	366	590	[346, 570, 387, 611]	219.9	354.3	4646.84	605.16	0.592	Compound A 1 uM		Example cells
2	4	1	5	2	4	646	398	[635, 389, 657, 407]	387.6	238.8	3335.53	142.56	0.612	Compound A 1 uM		Example cells
2	4	1	5	2	5	212	733	[199, 723, 226, 744]	127.5	440.1	3414.1	204.12	0.838	Compound A 1 uM		Example cells
2	4	1	5	2	6	424	111	[405, 93, 444, 130]	254.7	66.9	3398.09	519.48	0.887	Compound A 1 uM		Example cells
2	4	1	5	2	7	205	396	[188, 376, 222, 417]	123.0	237.9	3648.69	501.84	0.803	Compound A 1 uM		Example cells
2	4	1	5	2	8	756	829	[737, 820, 775, 839]	453.6	497.7	4257.0	259.92	0.833	Compound A 1 uM		Example cells
2	4	1	5	2	9	431	191	[413, 174, 449, 209]	258.6	114.9	4165.34	453.6	0.568	Compound A 1 uM		Example cells
2	4	1	5	2	10	388	101	[372, 89, 404, 114]	232.8	60.9	3486.34	288.0	0.708	Compound A 1 uM		Example cells
2	4	1	5	2	11	251	340	[249, 338, 254, 343]	150.9	204.3	3306.34	9.0	0.94	Compound A 1 uM		Example cells
2	4	1	5	2	12	502	802	[491, 784, 513, 820]	301.2	481.2	4307.86	285.12	0.948	Compound A 1 uM		Example cells
2	4	1	5	2	13	785	788	[771, 772, 799, 805]	471.0	473.1	4040.82	332.64	0.712	Compound A 1 uM		Example cells
2	4	1	5	2	14	368	181	[283, 94, 454, 268]	221.1	108.6	3362.86	10711.44	0.702	Compound A 1 uM		Example cells
2	4	1	5	2	15	548	378	[533, 363, 564, 394]	329.1	227.1	3184.29	345.96	0.855	Compound A 1 uM		Example cells
2	4	1	5	2	16	751	192	[732, 177, 771, 208]	450.9	115.5	2738.77	435.24	0.594	Compound A 1 uM		Example cells
2	4	1	5	2	17	865	183	[850, 164, 881, 202]	519.3	109.8	3574.26	424.08	0.564	Compound A 1 uM		Example cells
2	4	1	5	2	18	718	570	[705, 555, 731, 586]	430.8	342.3	4193.27	290.16	0.673	Compound A 1 uM		Example cells
2	4	1	5	2	19	675	865	[661, 856, 690, 874]	405.3	519.0	3677.08	187.92	0.776	Compound A 1 uM		Example cells
2	4	1	5	2	20	304	166	[284, 149, 325, 184]	182.7	99.9	3329.47	516.6	0.946	Compound A 1 uM		Example cells
2	4	1	5	2	21	785	290	[772, 276, 798, 304]	471.0	174.0	2839.85	262.08	0.951	Compound A 1 uM		Example cells
2	4	1	5	2	22	633	723	[614, 710, 653, 736]	380.1	433.8	3530.5	365.04	0.63	Compound A 1 uM		Example cells
2	4	1	5	2	23	477	534	[461, 520, 494, 549]	286.5	320.7	4714.75	344.52	0.788	Compound A 1 uM		Example cells
2	4	1	5	2	24	753	171	[742, 156, 765, 186]	452.1	102.6	3977.76	248.4	0.828	Compound A 1 uM		Example cells
2	4	1	5	2	25	112	368	[99, 351, 126, 386]	67.5	221.1	4679.5	340.2	0.964	Compound A 1 uM		Example cells
2	4	1	5	2	26	44	281	[24, 272, 65, 291]	26.7	168.9	2893.75	280.44	0.971	Compound A 1 uM		Example cells
2	4	1	6	1	1	566	630	[550, 614, 583, 647]	339.9	378.3	3572.93	392.04	0.735	Compound A 1 uM		Example cells
2	4	1	6	1	2	435	549	[415, 539, 456, 560]	261.3	329.7	3767.42	309.96	0.749	Compound A 1 uM		Example cells
2	4	1	6	1	3	240	72	[227, 57, 254, 88]	144.3	43.5	3004.27	301.32	0.853	Compound A 1 uM		Example cells
2	4	1	6	1	4	249	404	[233, 386, 265, 422]	149.4	242.4	3130.95	414.72	0.699	Compound A 1 uM		Example cells
2	4	1	6	1	5	233	291	[215, 273, 252, 309]	140.1	174.6	2876.2	479.52	0.586	Compound A 1 uM		Example cells
2	4	1	6	1	6	152	207	[136, 187, 169, 227]	91.5	124.2	4336.4	475.2	0.829	Compound A 1 uM		Example cells
2	4	1	6	1	7	336	256	[320, 241, 353, 271]	201.9	153.6	3724.26	356.4	0.923	Compound A 1 uM		Example cells
2	4	1	6	1	8	204	782	[194, 764, 215, 801]	122.7	469.5	3614.96	279.72	0.979	Compound A 1 uM		Example cells
2	4	1	6	1	9	426	288	[335, 205, 518, 371]	255.9	172.8	3149.65	10936.08	0.592	Compound A 1 uM		Example cells
2	4	1	6	1	10	107	679	[90, 662, 125, 696]	64.5	407.4	3374.29	428.4	0.835	Compound A 1 uM		Example cells
2	4	1	6	1	11	275	189	[257, 170, 294, 208]	165.3	113.4	2661.01	506.16	0.576	Compound A 1 uM		Example cells
2	4	1	6	1	12	746	733	[730, 717, 762, 749]	447.6	439.8	3665.08	368.64	0.674	Compound A 1 uM		Example cells
2	4	1	6	1	13	481	550	[466, 540, 496, 561]	288.6	330.3	3079.47	226.8	0.899	Compound A 1 uM		Example cells
2	4	1	6	1	14	526	170	[517, 151, 536, 190]	315.9	102.3	2846.33	266.76	0.845	Compound A 1 uM		Example cells
2	4	1	6	1	15	495	128	[482, 109, 509, 148]	297.3	77.1	3079.75	379.08	0.888	Compound A 1 uM		Example cells
2	4	1	6	1	16	802	433	[791, 421, 813, 446]	481.2	260.1	2758.59	198.0	0.807	Compound A 1 uM		Example cells
2	4	1	6	1	17	750	272	[736, 255, 764, 289]	450.0	163.2	4281.65	342.72	0.719	Compound A 1 uM		Example cells
2	4	1	6	1	18	248	304	[239, 294, 258, 314]	149.1	182.4	2895.25	136.8	0.718	Compound A 1 uM		Example cells
2	4	1	6	1	19	387	182	[372, 163, 402, 202]	232.2	109.5	3270.31	421.2	0.717	Compound A 1 uM		Example cells
2	4	1	6	1	20	43	828	[25, 808, 62, 849]	26.1	497.1	4147.6	546.12	0.663	Compound A 1 uM		Example cells
2	4	1	6	1	21	789	265	[772, 250, 806, 280]	473.4	159.0	3861.57	367.2	0.775	Compound A 1 uM		Example cells
2	4	1	6	1	22	705	452	[691, 432, 720, 472]	423.3	271.2	2945.47	417.6	0.799	Compound A 1 uM		Example cells
2	4	1	6	1	23	82	562	[72, 551, 92, 574]	49.2	337.5	3818.68	165.6	0.911	Compound A 1 uM		Example cells
2	4	1	6	1	24	348	135	[333, 123, 363, 148]	208.8	81.3	2820.0	270.0	0.69	Compound A 1 uM		Example cells
2	4	1	6	2	1	638	488	[625, 471, 652, 506]	383.1	293.1	2931.27	340.2	0.688	Compound A 1 uM		Example cells
2	4	1	6	2	2	627	384	[608, 374, 646, 395]	376.2	230.7	5116.47	287.28	0.567	Compound A 1 uM		Example cells
2	4	1	6	2	3	366	590	[346, 570, 387, 611]	219.9	354.3	4647.68	605.16	0.635	Compound A 1 uM		Example cells
2	4	1	6	2	4	646	398	[635, 389, 657, 407]	387.6	238.8	3322.78	142.56	0.973	Compound A 1 uM		Example cells
2	4	1	6	2	5	212	733	[199, 723, 226, 744]	127.5	440.1	3395.77	204.12	0.733	Compound A 1 uM		Example cells
2	4	1	6	2	6	424	111	[405, 93, 444, 130]	254.7	66.9	3385.57	519.48	0.927	Compound A 1 uM		Example cells
2	4	1	6	2	7	205	396	[188, 376, 222, 417]	123.0	237.9	3680.97	501.84	0.688	Compound A 1 uM		Example cells
2	4	1	6	2	8	756	829	[737, 820, 775, 839]	453.6	497.7	4252.11	259.92	0.857	Compound A 1 uM		Example cells
2	4	1	6	2	9	431	191	[413, 174, 449, 209]	258.6	114.9	4202.56	453.6	0.661	Compound A 1 uM		Example cells
2	4	1	6	2	10	388	101	[372, 89, 404, 114]	232.8	60.9	3490.46	288.0	0.635	Compound A 1 uM		Example cells
2	4	1	6	2	11	251	340	[249, 338, 254, 343]	150.9	204.3	3311.23	9.0	0.847	Compound A 1 uM		Example cells
2	4	1	6	2	12	502	802	[491, 784, 513, 820]	301.2	481.2	4313.73	285.12	0.567	Compound A 1 uM		Example cells
2	4	1	6	2	13	785	788	[771, 772, 799, 805]	471.0	473.1	4053.09	332.64	0.939	Compound A 1 uM		Example cells
2	4	1	6	2	14	368	181	[283, 94, 454, 268]	221.1	108.6	3358.11	10711.44	0.562	Compound A 1 uM		Example cells
2	4	1	6	2	15	548	378	[533, 363, 564, 394]	329.1	227.1	3190.74	345.96	0.56	Compound A 1 uM		Example cells
2	4	1	6	2	16	751	192	[732, 177, 771, 208]	450.9	115.5	2728.83	435.24	0.718	Compound A 1 uM		Example cells
2	4	1	6	2	17	865	183	[850, 164, 881, 202]	519.3	109.8	3554.81	424.08	0.902	Compound A 1 uM		Example cells
2	4	1	6	2	18	718	570	[705, 555, 731, 586]	430.8	342.3	4163.19	290.16	0.591	Compound A 1 uM		Example cells
2	4	1	6	2	19	675	865	[661, 856, 690, 874]	405.3	519.0	3687.18	187.92	0.977	Compound A 1 uM		Example cells
2	4	1	6	2	20	304	166	[284, 149, 325, 184]	182.7	99.9	3319.49	516.6	0.586	Compound A 1 uM		Example cells
2	4	1	6	2	21	785	290	[772, 276, 798, 304]	471.0	174.0	2815.93	262.08	0.911	Compound A 1 uM		Example cells
2	4	1	6	2	22	633	723	[614, 710, 653, 736]	380.1	433.8	3535.37	365.04	0.751	Compound A 1 uM		Example cells
2	4	1	6	2	23	477	534	[461, 520, 494, 549]	286.5	320.7	4711.1	344.52	0.671	Compound A 1 uM		Example cells
2	4	1	6	2	24	753	171	[742, 156, 765, 186]	452.1	102.6	3983.13	248.4	0.965	Compound A 1 uM		Example cells
2	4	1	6	2	25	112	368	[99, 351, 126, 386]	67.5	221.1	4686.79	340.2	0.835	Compound A 1 uM		Example cells
2	4	1	6	2	26	44	281	[24, 272, 65, 291]	26.7	168.9	2896.63	280.44	0.737	Compound A 1 uM		Example cells
2	4	1	7	1	1	566	630	[550, 614, 583, 647]	339.9	378.3	3657.53	392.04	0.851	Compound A 1 uM		Example cells
2	4	1	7	1	2	435	549	[415, 539, 456, 560]	261.3	329.7	3848.08	309.96	0.627	Compound A 1 uM		Example cells
2	4	1	7	1	3	240	72	[227, 57, 254, 88]	144.3	43.5	3143.0	301.32	0.553	Compound A 1 uM		Example cells
2	4	1	7	1	4	249	404	[233, 386, 265, 422]	149.4	242.4	3213.64	414.72	0.967	Compound A 1 uM		Example cells
2	4	1	7	1	5	233	291	[215, 273, 252, 309]	140.1	174.6	2874.5	479.52	0.949	Compound A 1 uM		Example cells
2	4	1	7	1	6	152	207	[136, 187, 169, 227]	91.5	124.2	4400.87	475.2	0.67	Compound A 1 uM		Example cells
2	4	1	7	1	7	336	256	[320, 241, 353, 271]	201.9	153.6	3917.1	356.4	0.572	Compound A 1 uM		Example cells
2	4	1	7	1	8	204	782	[194, 764, 215, 801]	122.7	469.5	8581.97	279.72	0.653	Compound A 1 uM		Example cells
2	4	1	7	1	9	426	288	[335, 205, 518, 371]	255.9	172.8	6827.61	10936.08	0.607	Compound A 1 uM		Example cells
2	4	1	7	1	10	107	679	[90, 662, 125, 696]	64.5	407.4	3479.22	428.4	0.733	Compound A 1 uM		Example cells
2	4	1	7	1	11	275	189	[257, 170, 294, 208]	165.3	113.4	2750.93	506.16	0.907	Compound A 1 uM		Example cells
2	4	1	7	1	12	746	733	[730, 717, 762, 749]	447.6	439.8	3746.69	368.64	0.676	Compound A 1 uM		Example cells
2	4	1	7	1	13	481	550	[466, 540, 496, 561]	288.6	330.3	3196.28	226.8	0.707	Compound A 1 uM		Example cells
2	4	1	7	1	14	526	170	[517, 151, 536, 190]	315.9	102.3	2916.04	266.76	0.939	Compound A 1 uM		Example cells
2	4	1	7	1	15	495	128	[482, 109, 509, 148]	297.3	77.1	3134.91	379.08	0.852	Compound A 1 uM		Example cells
2	4	1	7	1	16	802	433	[791, 421, 813, 446]	481.2	260.1	2795.08	198.0	0.787	Compound A 1 uM		Example cells
2	4	1	7	1	17	750	272	[736, 255, 764, 289]	450.0	163.2	4514.71	342.72	0.876	Compound A 1 uM		Example cells
2	4	1	7	1	18	248	304	[239, 294, 258, 314]	149.1	182.4	2924.23	136.8	0.924	Compound A 1 uM		Example cells
2	4	1	7	1	19	387	182	[372, 163, 402, 202]	232.2	109.5	3407.3	421.2	0.621	Compound A 1 uM		Example cells
2	4	1	7	1	20	43	828	[25, 808, 62, 849]	26.1	497.1	7140.26	546.12	0.766	Compound A 1 uM		Example cells
2	4	1	7	1	21	789	265	[772, 250, 806, 280]	473.4	159.0	3896.81	367.2	0.6	Compound A 1 uM		Example cells
2	4	1	7	1	22	705	452	[691, 432, 720, 472]	423.3	271.2	3076.65	417.6	0.569	Compound A 1 uM		Example cells
2	4	1	7	1	23	82	562	[72, 551, 92, 574]	49.2	337.5	10124.17	165.6	0.665	Compound A 1 uM		Example cells
2	4	1	7	1	24	348	135	[333, 123, 363, 148]	208.8	81.3	2970.4	270.0	0.596	Compound A 1 uM		Example cells
2	4	1	7	2	1	638	488	[625, 471, 652, 506]	383.1	293.1	4949.83	340.2	0.689	Compound A 1 uM		Example cells
2	4	1	7	2	2	627	384	[608, 374, 646, 395]	376.2	230.7	5340.52	287.28	0.794	Compound A 1 uM		Example cells
2	4	1	7	2	3	366	590	[346, 570, 387, 611]	219.9	354.3	4719.81	605.16	0.753	Compound A 1 uM		Example cells
2	4	1	7	2	4	646	398	[635, 389, 657, 407]	387.6	238.8	3361.87	142.56	0.666	Compound A 1 uM		Example cells
2	4	1	7	2	5	212	733	[199, 723, 226, 744]	127.5	440.1	6713.87	204.12	0.65	Compound A 1 uM		Example cells
2	4	1	7	2	6	424	111	[405, 93, 444, 130]	254.7	66.9	3578.51	519.48	0.656	Compound A 1 uM		Example cells
2	4	1	7	2	7	205	396	[188, 376, 222, 417]	123.0	237.9	7656.68	501.84	0.829	Compound A 1 uM		Example cells
2	4	1	7	2	8	756	829	[737, 820, 775, 839]	453.6	497.7	4462.52	259.92	0.855	Compound A 1 uM		Example cells
2	4	1	7	2	9	431	191	[413, 174, 449, 209]	258.6	114.9	9206.41	453.6	0.863	Compound A 1 uM		Example cells
2	4	1	7	2	10	388	101	[372, 89, 404, 114]	232.8	60.9	3539.85	288.0	0.732	Compound A 1 uM		Example cells
2	4	1	7	2	11	251	340	[249, 338, 254, 343]	150.9	204.3	3296.96	9.0	0.788	Compound A 1 uM		Example cells
2	4	1	7	2	12	502	802	[491, 784, 513, 820]	301.2	481.2	9751.37	285.12	0.692	Compound A 1 uM		Example cells
2	4	1	7	2	13	785	788	[771, 772, 799, 805]	471.0	473.1	4154.52	332.64	0.588	Compound A 1 uM		Example cells
2	4	1	7	2	14	368	181	[283, 94, 454, 268]	221.1	108.6	3415.73	10711.44	0.926	Compound A 1 uM		Example cells
2	4	1	7	2	15	548	378	[533, 363, 564, 394]	329.1	227.1	3266.69	345.96	0.886	Compound A 1 uM		Example cells
2	4	1	7	2	16	751	192	[732, 177, 771, 208]	450.9	115.5	2781.64	435.24	0.632	Compound A 1 uM		Example cells
2	4	1	7	2	17	865	183	[850, 164, 881, 202]	519.3	109.8	3718.99	424.08	0.914	Compound A 1 uM		Example cells
